username,anora,conclave,the-brutalist,emilia-perez,nickel-boys,wicked-2024,maria-2024,oppenheimer-2023,poor-things-2023,the-holdovers,american-fiction,everything-everywhere-all-at-once,all-quiet-on-the-western-front-2022,the-fabelmans,the-banshees-of-inisherin,women-talking,top-gun-maverick,elvis-2022,coda-2021,the-power-of-the-dog,west-side-story-2021,dont-look-up-2021,king-richard,tick-tick-boom-2021,dune-2021,mank,nomadland,the-trial-of-the-chicago-7,borat-subsequent-moviefilm,promising-young-woman,palm-springs-2020,parasite-2019,1917,once-upon-a-time-in-hollywood,jojo-rabbit,green-book,roma-2018,black-panther,bohemian-rhapsody,eighth-grade,can-you-ever-forgive-me,the-favourite,cold-war-2018,the-shape-of-water,three-billboards-outside-ebbing-missouri,lady-bird,get-out-2017,call-me-by-your-name,dunkirk-2017,i-tonya,blade-runner-2049,moonlight-2016,la-la-land,hidden-figures,arrival-2016,lion,spotlight,the-big-short,the-revenant-2015,the-martian,mad-max-fury-road,birdman-or-the-unexpected-virtue-of-ignorance,boyhood,the-grand-budapest-hotel,the-imitation-game
ruth,-1.04,-0.32,0.41,-0.32,-1.04,,,-1.04,,1.13,-0.32,-2.49,-1.77,-1.04,0.41,,0.41,-1.04,-1.04,1.13,-0.32,1.13,-1.77,-1.04,-1.04,1.86,0.41,0.41,,0.41,,0.41,0.41,0.41,-1.04,0.41,0.41,-1.04,-1.04,0.41,-0.32,0.41,0.41,-1.04,0.41,1.13,0.41,1.86,1.13,0.41,0.41,0.41,1.13,0.41,-0.32,1.13,1.13,0.41,0.41,0.41,1.13,1.86,1.86,0.41,0.41
foxelfprincess,,,,,,,,,,,,,,,,,-0.43,,,,,,,,1.39,,,,,,,-0.43,,,,,,,,,,0.48,,1.39,,,1.39,,,,-0.43,,-0.43,,,-0.43,0.48,-0.43,-1.34,,,,,,
oneepiexe,0.78,1.39,0.78,-1.63,0.18,0.78,,0.18,0.78,0.78,-0.42,1.39,-1.02,-1.02,0.18,,1.99,-1.02,,0.18,,,-0.42,0.18,-0.42,-1.63,,-1.02,-0.42,0.78,0.18,0.18,1.99,1.99,-1.02,1.39,-1.02,0.18,1.99,0.18,,-1.02,,0.18,2.59,0.18,0.78,,1.99,,1.99,0.78,1.99,,0.78,,,0.78,0.78,0.78,0.78,1.39,1.99,-0.42,1.39
protolexus,-0.26,-0.26,0.72,,,1.7,,-0.26,-0.26,0.72,,0.72,-0.26,-0.26,0.72,,1.7,-1.25,-0.26,0.72,,-0.26,,,0.72,0.72,-0.26,,-1.25,,0.72,0.72,1.7,1.7,0.72,,1.7,,-0.26,,,,1.7,-0.26,,1.7,0.72,,,0.72,-0.26,,,,1.7,,,,,,1.7,,,,
caseyjv,1.86,0.12,,,,,,1.28,1.86,1.28,,0.7,,0.12,1.28,0.12,0.7,,,0.12,,-1.63,,,0.7,,-0.47,,,0.12,0.12,1.28,0.7,1.86,0.12,0.12,,0.7,-1.05,-0.47,,0.7,,1.28,-0.47,0.7,1.28,1.28,1.86,-0.47,1.28,1.28,1.28,,1.28,0.12,0.7,-2.21,0.7,,1.86,,,1.86,
scottrenshaw,1.71,1.11,1.11,-0.7,0.51,-0.1,0.51,0.51,,0.51,1.11,1.71,1.11,0.51,2.31,0.51,1.11,-1.3,0.51,1.11,1.11,-1.3,-0.1,-1.3,0.51,-0.7,,1.11,-0.1,-1.3,0.51,1.11,,2.31,-1.3,-1.9,0.51,0.51,-1.3,1.11,0.51,1.71,,-0.1,1.71,1.11,0.51,1.11,0.51,,0.51,1.71,1.71,0.51,0.51,-1.3,1.71,1.11,-0.1,1.11,1.71,-0.1,0.51,0.51,-0.1
__matheus__,1.44,0.64,,-1.74,1.04,1.44,-0.15,-0.15,1.44,0.25,0.64,1.04,0.25,1.44,0.64,,1.44,-0.94,0.64,,,-0.55,1.44,-0.15,0.64,,1.44,,,0.64,0.64,1.44,,,,0.25,1.44,,,,,,,1.04,,1.44,1.44,,,,-1.34,,0.64,,0.25,,0.64,,-1.74,,1.44,0.64,,1.44,
mcp_daskino,1.23,0.66,,,,0.08,,,1.23,0.66,0.66,0.08,,,1.23,,0.08,0.08,,0.66,-0.49,0.66,0.66,,0.08,0.66,,0.66,,0.66,,1.23,1.23,0.66,0.08,0.66,1.23,0.66,-1.07,,0.66,1.23,,0.66,1.23,0.66,0.66,1.23,1.8,0.66,0.66,,,0.08,,,,,1.8,,,,,,0.66
troythrace,1.91,1.38,,,1.38,0.32,,,1.38,0.85,-0.21,1.91,,,0.85,,-2.34,,0.32,1.38,1.38,-0.74,,0.32,-1.28,,,,,-0.21,0.32,,0.32,,,-1.81,1.91,0.85,,1.38,0.85,1.38,0.32,0.32,-0.74,1.38,1.38,1.38,-0.21,,0.32,1.91,0.32,0.85,0.85,0.85,1.38,,-1.28,-0.21,1.91,-0.74,0.85,-0.21,-0.74
busiestphilipps,-0.49,1.34,0.73,,,,-0.49,1.34,-1.1,1.34,0.73,-1.71,,0.73,0.12,,0.12,0.73,0.73,1.34,0.12,-0.49,0.73,0.12,-2.32,-1.1,0.12,0.12,0.12,0.73,0.73,0.73,,1.34,,,0.12,0.12,,1.34,0.12,0.73,-0.49,-1.1,0.73,1.95,0.73,1.34,1.34,0.12,-0.49,1.34,0.12,-1.1,0.12,0.12,0.12,1.34,0.12,0.73,1.34,0.12,0.73,-0.49,
djtylerswift,1.87,-0.82,1.33,-1.35,0.8,0.26,-0.82,1.33,0.8,0.8,-0.28,-0.82,0.26,1.33,1.33,0.26,1.33,0.8,0.26,0.8,1.33,-0.82,0.8,0.8,1.33,-0.28,0.26,-0.28,1.33,-0.28,0.8,1.87,-0.28,2.41,0.26,-0.28,1.33,1.33,-1.35,1.33,0.8,1.87,0.26,1.33,0.8,1.33,1.87,1.87,1.33,0.8,2.41,1.87,2.41,0.26,1.87,0.26,1.87,0.8,0.8,1.87,2.41,1.33,1.87,1.87,0.26
chichobutt89,0.72,,,,,1.58,,1.15,1.58,1.58,,1.58,,0.72,1.58,,,0.28,,,,0.28,,,,,,,,1.58,,,1.58,,,,,1.58,,,,,,,,1.58,,,0.28,,,1.58,1.58,,,,,,,,1.58,1.58,,,
jake84,1.24,1.24,,,1.24,-0.7,,1.73,1.24,1.24,0.76,1.73,0.76,,1.24,,1.24,,,,,-0.7,,,1.73,1.24,,,0.76,0.76,0.76,1.73,1.24,1.73,0.76,0.76,1.73,-0.21,0.27,,,,,-0.21,0.76,,1.73,1.24,1.73,0.76,1.73,1.24,1.24,,1.24,,1.24,0.76,1.24,,1.73,0.76,1.73,,0.27
nocopzone,,-0.56,,,,,,,,,-1.08,-0.04,1.0,,-1.08,,-0.56,-0.04,,,,,,,-0.04,-0.04,-0.04,,,-1.08,,1.52,0.48,,-1.6,,,,,,,1.52,,,,-2.12,,,,,,,,,,,,,,,,,,,
immortan_scott,1.54,1.1,-0.2,-2.37,1.1,-0.2,,1.54,1.1,1.1,0.67,1.54,0.67,1.54,1.1,0.67,1.1,-1.94,0.67,0.67,1.1,-1.94,0.23,0.67,1.54,-1.94,1.54,0.67,1.1,1.1,1.1,1.54,1.1,1.54,1.1,-0.63,1.1,1.1,-0.2,1.1,0.67,1.1,1.1,1.54,1.1,1.1,1.1,1.1,1.54,1.1,1.1,1.1,1.54,0.23,1.54,0.67,1.1,1.1,1.1,1.1,1.54,1.1,1.54,1.1,0.67
modish,1.37,0.92,0.92,-0.43,0.92,-0.43,0.02,0.92,0.92,1.37,0.92,,0.92,1.37,0.47,0.02,0.47,0.47,,0.47,0.92,0.92,,0.02,0.02,0.92,0.92,1.37,0.92,0.47,0.47,,1.37,1.37,0.47,0.47,0.92,0.47,0.02,1.37,0.47,0.47,0.02,1.37,0.47,1.37,,1.37,0.47,,,1.82,1.82,-0.43,0.92,,,0.92,1.37,0.47,1.37,0.92,1.37,0.92,
fakevoorhees,0.99,,1.52,,,-1.12,,1.52,-0.06,1.52,0.99,0.99,,,2.04,,0.46,,,,,,,,-0.06,,,,-0.06,,,1.52,0.46,2.04,1.52,,,,,,,,,,,,,,,,0.99,,,,0.99,,,,,,,,,0.99,
thefavouritw,-0.32,0.12,0.12,-1.2,,,,1.45,0.12,0.57,0.12,1.45,,0.57,0.12,,1.01,-0.32,0.57,0.57,,-0.32,0.57,0.57,1.45,-1.2,1.01,1.45,0.57,1.45,0.57,1.45,1.45,1.01,,,,,-0.32,,0.12,,,1.45,1.01,-0.32,,0.12,,,,1.45,,1.45,1.45,,,,,0.12,0.57,,,0.57,
ptacekethx,,,,,,,,1.26,,,,,1.26,,,,1.26,0.35,,0.35,,0.35,1.26,,1.26,,1.26,1.26,,1.26,,,1.26,1.26,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,
mayofrommars,0.6,0.6,1.51,,,0.15,,,1.51,1.05,,1.51,,,1.05,,1.05,,,,,-1.67,,,1.05,,,,,,0.6,1.51,1.05,,,,,,,,,,,,,,1.51,,1.51,,1.05,1.51,1.51,,,,,-0.76,,,0.6,1.51,,1.05,
the_rock,,,,,,,,1.06,,,,-0.2,,0.43,,,0.43,,,,,-0.2,,,0.43,,,,0.43,,,0.43,,1.06,-1.47,,1.06,-0.2,,,,,,1.06,-0.2,,0.43,,0.43,,0.43,0.43,1.06,,1.7,,,0.43,0.43,1.06,1.7,0.43,,,
_ruckerish,1.2,1.2,0.29,-0.16,,0.29,1.2,1.2,-0.62,1.2,0.29,1.2,0.29,0.75,1.2,-0.62,1.2,1.2,-0.16,1.2,0.29,1.2,0.75,-1.07,1.65,-1.07,0.29,0.29,0.29,1.2,-0.16,1.65,1.2,-1.53,-0.16,0.29,0.29,-0.62,-1.53,0.29,1.2,-1.07,,0.75,0.29,0.75,1.65,1.2,-0.62,-0.16,0.75,0.75,1.2,,1.2,,0.29,0.75,-0.62,0.75,1.65,,,,
jakepetroski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tylerharris,0.62,-0.38,1.62,,-0.38,-1.38,,1.62,-1.38,,,,0.62,0.62,0.62,-0.38,1.62,1.62,-0.38,-0.38,0.62,-1.38,-0.38,,1.62,1.62,-0.38,,-0.38,-2.38,,,,1.62,,,0.62,,,0.62,,,,,,,,0.62,,,,,,,,,,,,,,,,,
hotdonkeybear,,2.03,,,,,,2.03,,,,2.03,,2.03,,,2.03,,,-0.03,-0.03,,,1.0,-1.06,-0.03,2.03,,,-0.03,-0.03,1.0,,1.0,1.0,,,1.0,-2.09,2.03,,1.0,,2.03,2.03,1.0,2.03,1.0,1.0,-0.03,2.03,2.03,2.03,-0.03,2.03,,,,1.0,1.0,2.03,2.03,,1.0,-0.03
selinale,1.21,,1.21,-1.09,1.21,0.06,-0.52,,2.36,,,1.21,0.06,,1.21,,0.63,-0.52,,-1.09,-0.52,1.21,,,,,,,,1.21,,2.36,,,,,,,,,,,,,0.63,0.63,,2.36,,,,,2.36,,0.63,,,,,,,,1.21,0.63,
pstalbot,0.54,1.28,1.28,,,-0.19,,2.01,0.54,2.01,1.28,1.28,0.54,1.28,1.28,-0.19,1.28,0.54,1.28,2.01,1.28,0.54,1.28,0.54,2.01,1.28,2.01,0.54,0.54,1.28,1.28,2.01,2.01,2.01,2.01,-0.19,1.28,0.54,-0.93,-0.93,0.54,0.54,1.28,2.01,1.28,2.01,1.28,,2.01,0.54,0.54,1.28,0.54,2.01,1.28,1.28,0.54,-0.19,-0.93,1.28,0.54,0.54,2.01,1.28,-0.19
filmrodolfo,0.7,-0.26,,,,0.7,,1.17,1.17,1.17,,1.17,,1.17,0.7,,0.7,0.22,-0.26,,,,,0.7,0.7,-0.26,1.17,0.7,,1.17,0.7,1.65,0.7,0.7,0.7,,1.65,0.22,-0.26,0.7,,0.7,0.22,0.7,1.17,0.7,1.17,0.7,-0.26,1.65,0.7,0.7,1.65,-0.26,0.7,0.7,0.7,,-0.26,,0.7,0.7,0.22,,
axelhagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92,,0.05,1.02,0.05,0.05,-0.92,1.02,1.02,-1.89,0.05,0.05,1.02,1.02,1.99,0.05,,1.02,0.05,0.05,1.02,0.05,1.02,1.99,1.99,,1.02,1.02,1.02,1.02,1.99,0.05,,,1.5,1.99,
vishwaskverma,,,,,,,,,,1.94,,1.94,,1.94,1.94,0.54,1.94,,1.01,1.94,-0.39,0.54,1.01,1.01,1.01,0.54,1.48,1.01,,1.94,1.01,1.94,1.94,1.01,1.48,1.01,,0.07,-0.39,0.07,,0.54,,1.94,1.01,1.01,,-0.86,,,,,,,1.94,1.01,,1.01,,,,,,,
markman05,,,,,,,,1.73,1.73,1.18,1.73,1.73,,1.73,1.18,,0.63,-1.02,0.08,0.63,0.08,-0.47,0.63,0.63,-1.02,0.08,1.18,1.18,1.73,1.18,1.73,1.18,1.18,2.27,1.73,0.08,0.63,-1.02,0.08,1.73,,1.73,0.63,1.18,0.08,-0.47,2.27,1.73,1.18,1.18,2.27,1.73,2.27,0.63,1.73,1.18,1.18,1.18,2.27,1.18,1.73,1.73,,1.73,0.63
erinbacon,0.85,1.44,,-0.33,,0.85,,1.44,0.85,0.85,0.26,2.02,0.85,0.26,1.44,,1.44,0.26,0.85,-0.33,0.26,0.85,0.85,-0.92,0.26,-0.92,1.44,0.26,,0.26,,0.85,1.44,-0.33,0.85,0.85,0.85,0.26,0.26,0.85,0.85,1.44,,-0.92,2.02,1.44,-0.92,2.02,2.02,0.85,,-0.33,0.85,,-1.51,0.85,,,,1.44,0.85,0.85,-0.92,-0.92,
luhvni,,,,,,,,,,1.9,,,,,,,,,,,,,,,0.54,,,,,0.08,,1.9,,,,,,,,0.99,,,,0.08,0.08,0.99,1.9,0.08,,0.99,,1.45,,,1.45,,,,,,,,0.99,0.99,
chasemit,1.04,0.57,,-1.74,,0.57,,1.04,,1.5,0.57,1.5,0.11,1.04,1.04,0.57,1.5,-1.28,,0.57,1.04,-0.81,0.11,0.57,1.04,0.57,,0.11,0.57,,0.11,0.57,,1.5,-0.81,,,1.5,,,,,,,,,1.5,,1.04,,,,,,,,,,,,1.5,,,,
carolynsadler,1.52,0.15,,,,,,1.52,,,,,,,,,,,,,,,,,1.06,0.61,1.52,-0.31,0.61,1.06,0.15,1.98,1.06,1.98,1.06,,,,,,,,,,,,,0.61,,,,,,,1.06,,,,,0.61,1.98,1.06,,,
onno,1.05,1.05,0.45,,,0.45,,-0.76,1.65,1.05,,2.25,1.05,,0.45,-0.76,1.05,1.05,1.05,,,0.45,0.45,0.45,1.05,-1.36,1.65,1.05,,1.05,1.05,2.25,1.05,1.05,1.65,1.05,0.45,0.45,0.45,1.65,0.45,1.05,0.45,1.05,1.65,1.05,0.45,1.05,1.05,0.45,1.65,1.05,1.65,0.45,1.65,1.05,,1.65,2.25,1.05,2.25,,,,
cvrmenita,,,,0.58,0.58,0.12,,,1.51,,,-0.34,,,0.58,,0.58,,,-0.34,0.58,-0.34,,-0.34,0.58,1.05,1.05,-0.34,-0.34,1.05,0.12,1.05,0.12,0.58,-0.81,-0.34,1.05,0.12,,1.05,0.12,1.51,1.05,1.05,0.12,1.51,0.58,1.05,1.05,,1.51,,1.51,,1.51,,,,,,,,,1.05,
fliptrotsky,0.61,-0.38,0.12,-0.38,1.11,-0.87,-0.87,-0.38,-0.87,0.61,-0.38,0.61,1.11,1.6,0.12,0.12,-1.37,-1.86,-0.38,0.12,0.12,-0.87,0.12,-1.86,-0.38,-0.87,-1.86,0.61,-0.87,-0.38,-0.38,0.61,1.11,-1.37,1.11,0.61,0.61,-0.87,-0.38,0.61,,0.61,0.12,-0.38,-0.38,0.61,0.61,-1.86,0.61,1.11,0.12,1.11,-0.87,-0.87,1.11,-1.37,-0.38,-1.86,1.11,0.12,0.61,1.11,1.11,,-0.87
yandico,,,,,,,,0.0,,,,-0.55,1.1,,,,0.55,1.65,,,,-0.55,,,-2.2,,-0.55,,,,,1.1,0.55,1.1,0.55,0.55,-1.65,1.1,1.1,,,-2.2,,0.0,0.55,,1.1,1.1,-1.1,,,0.55,0.55,,-1.1,,,,,1.65,,,1.1,,
senswinthecup,,,,,,,,1.86,,,,0.73,,,,,,,,,,,,,,,,,1.86,,,1.3,,1.86,,,,-0.41,,,,,,,,,1.86,,,,,,,,,,,,,,1.3,,,,
jjoey,2.06,1.5,-0.17,-2.39,-0.17,-0.17,-0.72,,2.06,0.39,-0.72,,,-0.17,2.06,-0.72,,0.39,,,-0.17,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,0.94,0.94,,,-0.17,,,,,,,,,,,,,,-0.17,,0.39
m_penalosa,0.26,,,-2.77,-1.25,,,-1.25,,,,,,-0.75,,-1.76,-2.77,,,-1.25,-1.25,-1.76,,,-2.26,,,,,,,,-2.26,,,,,,,,,,,,-2.77,-2.26,,,,-0.24,,,,,,,,,,,,,0.77,-1.76,
nachtwaechter,,,,,,,,0.56,,1.15,,1.15,,,0.56,,1.15,,,,,-0.04,,,,,,1.15,,-0.04,0.56,1.75,-0.04,1.75,,1.15,,-0.63,1.15,1.75,1.15,,,,,0.56,,-0.04,0.56,0.56,,,,,,,,1.15,,,,,,,
bummer_buddy,1.39,1.39,-0.72,-2.82,1.92,0.86,-1.24,-0.72,0.86,1.92,-0.19,-0.19,,-0.19,0.86,-0.19,-0.19,-1.24,-0.72,1.92,,,-0.72,,0.34,,1.39,,,-0.72,-0.19,1.92,-0.19,-0.72,,-1.24,0.86,1.39,-1.77,1.92,0.86,1.39,,,,,,,,,,,,,,,,,,,1.92,,,,
philosopherouge,,,-0.69,,,,,0.79,1.29,0.79,-0.69,0.79,,,,,0.79,,,,0.79,,,,,,,,,,,,,,,,0.79,-0.2,-2.18,,0.3,,,-0.69,-1.19,-0.2,0.79,-0.2,0.79,0.3,-0.2,1.29,,,1.29,,1.29,,,,1.78,0.3,,,
tahsun,0.35,,0.74,-1.6,,,,1.13,-1.6,-1.21,-0.82,,-0.04,1.13,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21,,,,,,-0.43,1.13,,,,,,,,,,,,1.91,,,-1.21,
kanemutiny,,,,0.1,,-1.94,,,0.61,,,-2.45,,,1.12,,0.1,-1.43,,1.63,,,,,0.1,1.12,1.12,-0.41,-0.41,1.63,,1.63,1.63,0.61,,-1.94,0.1,,0.1,,,1.12,,0.61,0.61,1.12,0.61,,1.12,0.61,-1.43,1.63,-1.43,0.61,1.63,0.61,0.61,,1.12,0.1,1.12,1.63,-0.92,,-0.92
fleamarked,0.33,,,,1.47,,,,,,,-0.81,,,,-0.81,-0.81,,,,,-1.94,,,,,,,-0.81,,,,,,0.33,,,,,,,,,1.47,,0.33,0.33,,,,0.33,0.33,,,,,,,,,,,,,
mikbanerjee,0.07,0.07,0.07,-1.02,1.15,0.07,-1.02,1.7,1.7,0.61,,2.24,0.07,1.15,1.15,0.61,1.7,0.07,0.61,1.15,,1.15,0.61,,1.7,-2.11,1.7,,1.15,1.15,,2.24,1.7,0.07,1.15,,,1.7,,,,1.15,,-1.02,,0.61,0.61,0.61,0.07,,1.15,0.61,-1.02,,1.15,,,-1.02,0.07,0.61,-0.48,1.15,-1.02,1.15,
gerryhartman,,-0.32,,,,-0.32,,1.5,,1.05,-0.77,,,1.5,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,
richmond_hill,,,,,,,-1.65,,,,,,,,,,,,,,,,,,,,,,-1.65,,,-1.06,,,,,,,,,,,,,,,-1.65,-1.06,0.73,,,,-1.06,,,,,,,,,,,-0.46,
smtvash,0.88,-0.4,0.24,-2.32,1.53,0.24,-0.4,-0.4,1.53,0.24,-0.4,1.53,-0.4,0.24,0.24,-0.4,-0.4,-1.04,-0.4,0.24,1.53,-1.68,-0.4,0.24,0.24,-1.04,0.24,,,0.88,0.24,1.53,-0.4,0.24,-0.4,-1.68,1.53,-0.4,-1.68,0.88,0.24,0.88,0.88,1.53,,,,,,,1.53,,1.53,0.24,,,,,,,1.53,,,1.53,
cramer_k,0.34,0.34,0.91,-0.23,0.34,-0.8,,0.91,0.34,0.34,-0.23,0.91,-1.36,-0.23,0.34,0.34,0.91,-1.36,-0.23,0.91,0.91,-1.36,-0.23,,-0.8,-0.23,0.91,-0.8,-0.23,-0.23,0.34,0.91,0.34,0.34,-0.8,-0.8,0.91,-0.23,-1.36,0.91,,0.91,1.48,0.34,-0.8,0.34,0.91,0.34,-0.23,-0.23,0.34,0.91,,-0.23,0.34,-0.23,0.34,-0.23,-1.36,0.34,0.91,,0.91,0.91,-1.36
annikash,-0.15,0.83,,,,0.34,,0.83,0.83,0.34,0.83,1.32,-0.15,1.81,1.32,0.34,0.83,-0.15,-0.15,1.32,-0.64,-0.15,-0.15,0.34,1.32,,0.83,,-0.15,-1.13,0.83,1.81,0.34,-0.15,0.83,-1.62,,,-1.62,0.83,0.34,1.81,0.83,0.34,,,,1.81,,0.34,1.81,1.81,0.34,,1.81,,,,,,0.83,1.32,,1.32,
kieronsreviews,,,,,,0.33,,1.37,0.85,,,0.85,0.85,,1.37,,1.37,,,,,,,,1.9,,,,,,1.37,,,0.85,,,,0.85,,,,,,,,,1.9,,0.85,,0.85,,0.85,,1.9,,,0.85,0.85,,1.9,,,1.37,
paradoxdl,1.86,0.14,0.71,0.14,0.14,0.71,,-0.44,1.29,0.71,0.71,1.29,-0.44,1.86,0.71,-1.59,1.86,0.14,0.71,1.29,1.86,0.71,0.14,1.29,0.14,-1.01,1.29,1.29,1.29,1.29,1.29,0.71,1.86,1.29,0.71,0.71,0.14,1.29,1.29,1.29,0.71,0.71,,1.29,1.86,1.29,0.71,1.86,0.71,0.71,0.71,1.86,1.29,0.14,1.29,1.29,1.86,0.71,0.71,1.86,1.29,1.29,1.86,-0.44,1.29
christianalec94,1.11,0.62,-0.82,-1.3,0.62,1.59,-0.34,,0.62,1.11,1.11,0.62,0.62,0.62,-0.34,1.11,0.62,1.11,0.14,-0.34,1.59,-0.34,1.11,1.59,0.14,-1.3,0.14,0.14,1.11,1.59,0.62,1.59,1.59,0.62,1.11,-1.3,1.59,1.59,-1.3,-0.34,-0.34,0.62,-0.34,0.62,0.62,1.59,0.62,1.59,0.62,-1.3,-0.34,0.62,1.59,0.62,1.11,-0.34,0.14,-2.26,-1.3,1.59,1.59,-0.34,0.62,1.59,-1.3
dedingsda,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,,,2.51,-0.61,1.99,0.95,-0.09,0.95,-1.66,-1.14,,,1.47,,-0.61,0.95,0.95,0.95,-1.14,-0.09,0.95,0.95,-0.09,0.95,-0.09,,,,,,,0.95,0.95,,0.43,
the_greek_geek,,,,,,-1.12,,1.91,,,,1.91,0.9,1.4,1.4,0.39,,,,,,,,,1.91,,,,,0.9,,,,0.39,,0.39,,,,,,0.9,,,,,,,,,,,,,,,0.39,0.9,,,,,,,0.9
mrjago,-1.52,0.76,,,,,,1.52,1.52,,-0.76,1.52,0.76,,1.52,,1.52,,0.76,,,-0.76,,,,,0.76,,,0.76,1.52,1.52,,0.0,,-1.52,0.0,0.0,,,0.0,0.76,0.0,0.0,,0.0,0.76,,2.27,0.76,0.76,,0.0,-0.76,1.52,,1.52,-1.52,-0.76,0.76,2.27,-0.76,,1.52,-0.76
sting,-1.35,-0.84,0.69,-0.84,-0.84,-1.86,0.69,-0.33,-0.84,-0.33,0.18,-0.33,-0.33,1.2,0.69,-0.33,0.69,0.69,-1.35,0.69,0.18,-1.86,-0.84,-1.35,0.69,-0.33,-1.35,-1.35,-1.35,-0.84,0.18,1.2,0.18,0.18,-0.33,-1.86,1.2,0.69,-0.84,0.69,,1.71,1.2,-0.84,0.69,0.18,0.69,0.69,0.69,0.69,-0.33,0.69,1.2,0.18,0.69,,0.18,-0.33,-0.33,0.18,1.2,1.2,1.2,1.71,-0.84
heavynissen,,0.65,,,,,,0.65,1.46,,,1.46,,,,,1.06,,1.06,,,,,,1.06,,,,0.25,0.65,1.06,1.46,,1.46,1.46,0.65,,-0.15,-0.96,1.46,,1.46,,0.65,1.46,1.46,1.06,,0.65,,1.46,1.46,,,0.65,,,,1.46,,1.46,1.46,,1.46,
imspoofy,1.75,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,0.1,,0.65,1.75,,0.65,0.1,-0.45,1.2,0.65,,0.65,,1.2,,1.2,1.2,1.2,0.65,1.2,1.2,0.65,1.75,1.2,,0.1,1.2,-1.0,,,,,,,1.2,0.65,0.1
themozzfather,0.94,0.94,0.94,,-0.5,-1.46,,1.9,1.9,1.42,-0.5,-0.5,1.42,0.94,1.9,-0.98,-0.5,,,,,-0.02,0.46,,1.9,,-1.94,-0.98,,0.46,-0.02,1.9,1.42,,,,,,,0.94,,1.9,0.46,,,0.46,1.42,,1.9,,1.9,1.42,-0.02,,1.42,,,,,0.46,,,,1.9,
migblah,-2.12,,,,,,,,,,,,,,,,,,,,,,,,-2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.12,,,,-2.12,,,-2.12,,,,,
matthias_812,1.26,0.67,1.26,,,-2.27,,1.26,1.26,0.67,,0.67,0.67,0.67,1.26,,1.26,,,0.67,,0.08,,,0.67,,-0.51,,0.67,1.26,0.67,2.44,0.67,1.85,1.26,,,,,0.67,,1.26,0.08,1.26,1.85,0.67,1.85,,0.67,,,,0.67,,0.67,,,,,,2.44,0.67,0.67,0.08,
rookj,1.74,0.81,0.81,-1.5,1.74,0.35,,1.74,1.74,1.28,0.81,1.74,,1.28,1.28,0.81,-0.11,,1.74,1.28,0.81,-1.04,,,1.28,,,,,1.74,,1.74,,1.74,,,,1.28,,,,1.74,,1.28,0.81,1.74,1.28,,,0.81,,,1.28,,1.74,,,,,,1.74,,,1.28,
mousterpiece,,-0.12,1.23,,,-1.02,,1.23,0.78,1.23,0.78,1.23,,0.78,1.23,-0.12,0.33,-0.57,0.33,0.78,1.68,-1.02,,,-0.12,-0.57,1.23,0.33,-0.12,,0.33,1.68,,,-1.02,-1.47,-0.57,0.33,,0.78,0.78,0.78,,1.23,,,1.23,,,,,1.68,1.23,,1.23,,,,,0.33,1.23,-0.57,1.23,1.23,
matthew,1.82,0.76,1.29,-0.31,0.22,,-0.31,1.82,1.82,1.29,-0.31,0.22,-0.31,1.29,1.29,0.22,0.76,0.22,0.22,0.76,0.22,-1.37,0.76,-0.84,1.29,0.76,1.82,0.22,0.22,-0.31,0.76,1.82,1.29,0.22,0.22,,1.29,,-2.44,0.76,0.22,1.82,,0.76,-0.31,0.22,0.76,0.22,1.29,0.76,1.82,,1.82,0.76,1.29,,0.76,0.22,0.76,0.76,1.82,-0.31,-0.31,-0.31,-1.37
cineronin,2.18,1.03,0.46,,1.03,,,1.03,,1.03,1.03,2.18,1.03,1.61,1.03,,1.03,0.46,,0.46,,0.46,0.46,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ronr3xxx,1.39,0.9,0.9,-2.53,-0.57,1.88,0.41,0.41,1.39,0.41,0.41,1.88,1.39,1.88,0.41,1.39,1.39,0.41,1.39,0.9,1.39,0.9,0.41,0.41,0.41,,-0.08,,,1.39,,1.88,,1.88,1.88,0.41,1.88,0.41,-0.08,,,1.88,-0.08,,1.88,-0.08,1.39,0.41,,0.9,0.9,0.9,1.39,,0.9,0.9,0.41,-2.53,,0.41,1.88,1.39,,-0.08,
lucasblalock,0.55,,1.6,,,,,1.07,0.55,0.02,0.55,1.6,1.6,1.07,1.07,,1.6,1.07,,,,-0.51,0.02,,,,,,-0.51,,,1.6,,1.07,,,,1.07,,1.07,,,,,,1.07,,,1.07,,1.6,,1.07,,,,,,,,0.55,,,,
